@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute pose-1 numeric
@attribute pose-2 numeric
@attribute pose-3 numeric
@attribute pose-4 numeric
@attribute pose-5 numeric
@attribute pose-6 numeric
@attribute pose-7 numeric
@attribute pose-8 numeric
@attribute pose-9 numeric
@attribute pose-10 numeric
@attribute pose-11 numeric
@attribute pose-12 numeric
@attribute pose-13 numeric
@attribute pose-14 numeric
@attribute pose-15 numeric
@attribute pose-16 numeric
@attribute pose-17 numeric
@attribute pose-18 numeric
@attribute pose-19 numeric
@attribute pose-20 numeric
@attribute pose-21 numeric
@attribute pose-22 numeric
@attribute pose-23 numeric
@attribute pose-24 numeric
@attribute pose-25 numeric
@attribute pose-26 numeric
@attribute pose-27 numeric
@attribute pose-28 numeric
@attribute pose-29 numeric
@attribute pose-30 numeric
@attribute pose-31 numeric
@attribute pose-32 numeric
@attribute pose-33 numeric
@attribute pose-34 numeric
@attribute pose-35 numeric
@attribute pose-36 numeric
@attribute pose-37 numeric
@attribute pose-38 numeric
@attribute pose-39 numeric
@attribute pose-40 numeric
@attribute pose-41 numeric
@attribute pose-42 numeric
@attribute pose-43 numeric
@attribute pose-44 numeric
@attribute pose-45 numeric
@attribute pose-46 numeric
@attribute pose-47 numeric
@attribute pose-48 numeric
@attribute pose-49 numeric
@attribute pose-50 numeric
@attribute pose-51 numeric
@attribute pose-52 numeric
@attribute pose-53 numeric
@attribute pose-54 numeric
@attribute pose-55 numeric
@attribute pose-56 numeric
@attribute pose-57 numeric
@attribute pose-58 numeric
@attribute pose-59 numeric
@attribute pose-60 numeric
@attribute pose-61 numeric
@attribute pose-62 numeric
@attribute pose-63 numeric
@attribute pose-64 numeric
@attribute pose-65 numeric
@attribute pose-66 numeric
@attribute pose-67 numeric
@attribute pose-68 numeric
@attribute pose-69 numeric
@attribute pose-70 numeric
@attribute pose-71 numeric
@attribute pose-72 numeric
@attribute pose-73 numeric
@attribute pose-74 numeric
@attribute pose-75 numeric
@attribute pose-76 numeric
@attribute pose-77 numeric
@attribute pose-78 numeric
@attribute pose-79 numeric
@attribute pose-80 numeric
@attribute pose-81 numeric
@attribute pose-82 numeric
@attribute pose-83 numeric
@attribute pose-84 numeric
@attribute pose-85 numeric
@attribute pose-86 numeric
@attribute pose-87 numeric
@attribute pose-88 numeric
@attribute pose-89 numeric
@attribute pose-90 numeric
@attribute pose-91 numeric
@attribute pose-92 numeric
@attribute pose-93 numeric
@attribute pose-94 numeric
@attribute pose-95 numeric
@attribute pose-96 numeric
@attribute pose-97 numeric
@attribute pose-98 numeric
@attribute pose-99 numeric
@attribute pose-100 numeric
@attribute pose-101 numeric
@attribute pose-102 numeric
@attribute pose-103 numeric
@attribute pose-104 numeric
@attribute pose-105 numeric
@attribute pose-106 numeric
@attribute pose-107 numeric
@attribute pose-108 numeric
@attribute pose-109 numeric
@attribute pose-110 numeric
@attribute pose-111 numeric
@attribute pose-112 numeric
@attribute pose-113 numeric
@attribute pose-114 numeric
@attribute pose-115 numeric
@attribute pose-116 numeric
@attribute pose-117 numeric
@attribute pose-118 numeric
@attribute pose-119 numeric
@attribute pose-120 numeric
@attribute pose-121 numeric
@attribute pose-122 numeric
@attribute pose-123 numeric
@attribute pose-124 numeric
@attribute pose-125 numeric
@attribute pose-126 numeric
@attribute pose-127 numeric
@attribute pose-128 numeric
@attribute pose-129 numeric
@attribute pose-130 numeric
@attribute pose-131 numeric
@attribute pose-132 numeric
@attribute class-1 numeric
@attribute class-2 numeric
@attribute class-3 numeric
@attribute class-4 numeric
@attribute class-5 numeric
@attribute class-6 numeric

@data
443,'2025/02/21 22:39:35:049',2,0.618606,0.636779,0.651041,0.66415,0.589264,0.572788,0.555654,0.666494,0.520903,0.639075,0.583845,0.768462,0.403538,0.990624,0.347806,0.971177,0.338126,0.960558,0.321748,0.918749,0.334412,0.908651,0.350045,0.708533,0.471274,0.71228,0.485618,0.702983,0.474568,0.718279,0.469309,0.629622,0.502888,0.135981,0.068658,0.071612,0.075319,0.060521,0.059786,0.059867,0.104321,0.104484,0.209166,0.210334,0.519786,0.552786,0.714367,0.987244,0.381597,1.474925,0.266299,1.589593,0.222477,1.593464,0.290475,1.551658,1.5095,1.510034,2.382174,2.325905,3.123632,3.129461,3.231888,3.251759,3.301969,3.320263,-0.796706,-0.728372,-0.729016,-0.72902,-0.750414,-0.75166,-0.75222,-0.338991,-0.436959,-0.639071,-0.676406,-0.165027,-0.2138,-0.624604,-0.318321,-1.403518,-0.610733,-1.567522,-0.689599,-1.557414,-0.755613,-1.417981,-0.646279,0.044067,-0.044794,-0.01811,-0.483777,0.206874,-0.144399,0.202627,-0.133482,-0.250473,-0.574526,0.997653,0.994127,0.994089,0.99567,0.996338,0.996587,0.99692,0.997425,0.994736,0.997355,0.997196,0.998736,0.991573,0.960666,0.106913,0.915966,0.017239,0.866372,0.017264,0.883826,0.023351,0.84707,0.026841,0.064299,0.03561,0.000801,0.001697,0.000667,0.00127,0.001139,0.001477,0.000933,0.00129,0,1,0,0,0,0
444,'2025/02/21 22:39:35:066',2,0.619698,0.639004,0.654053,0.666878,0.590494,0.574125,0.557072,0.668759,0.522972,0.640586,0.585186,0.773474,0.405153,1.002867,0.349038,0.971035,0.34332,0.958007,0.326859,0.9153,0.338298,0.903876,0.35362,0.707446,0.472409,0.706227,0.485771,0.696149,0.473417,0.714304,0.468568,0.612946,0.500381,0.138851,0.070766,0.073355,0.076472,0.062069,0.060758,0.060487,0.104606,0.104178,0.210308,0.211339,0.521619,0.550529,0.720713,0.984081,0.381636,1.45548,0.264357,1.563831,0.227286,1.567771,0.293208,1.527785,1.5079,1.503041,2.354586,2.308615,3.095795,3.110741,3.206026,3.230034,3.256664,3.295318,-0.805044,-0.741162,-0.742262,-0.742265,-0.760092,-0.761419,-0.762065,-0.364605,-0.447863,-0.651502,-0.685098,-0.182429,-0.215289,-0.620206,-0.316939,-1.358968,-0.60129,-1.50956,-0.678782,-1.493797,-0.744643,-1.368952,-0.636445,0.040075,-0.040757,-0.067346,-0.499215,0.119733,-0.199809,0.111356,-0.188874,-0.371809,-0.630833,0.996437,0.990802,0.990954,0.993318,0.994266,0.994815,0.995289,0.996128,0.992136,0.996101,0.995855,0.998198,0.988293,0.95723,0.10569,0.90215,0.016753,0.846439,0.016844,0.865859,0.022767,0.825215,0.026065,0.064406,0.036329,0.000943,0.001847,0.000743,0.001335,0.001199,0.001508,0.001036,0.001351,0,1,0,0,0,0
445,'2025/02/21 22:39:35:082',2,0.619698,0.639004,0.654053,0.666878,0.590494,0.574125,0.557072,0.668759,0.522972,0.640586,0.585186,0.773474,0.405153,1.002867,0.349038,0.971035,0.34332,0.958007,0.326859,0.9153,0.338298,0.903876,0.35362,0.707446,0.472409,0.706227,0.485771,0.696149,0.473417,0.714304,0.468568,0.612946,0.500381,0.138851,0.070766,0.073355,0.076472,0.062069,0.060758,0.060487,0.104606,0.104178,0.210308,0.211339,0.521619,0.550529,0.720713,0.984081,0.381636,1.45548,0.264357,1.563831,0.227286,1.567771,0.293208,1.527785,1.5079,1.503041,2.354586,2.308615,3.095795,3.110741,3.206026,3.230034,3.256664,3.295318,-0.805044,-0.741162,-0.742262,-0.742265,-0.760092,-0.761419,-0.762065,-0.364605,-0.447863,-0.651502,-0.685098,-0.182429,-0.215289,-0.620206,-0.316939,-1.358968,-0.60129,-1.50956,-0.678782,-1.493797,-0.744643,-1.368952,-0.636445,0.040075,-0.040757,-0.067346,-0.499215,0.119733,-0.199809,0.111356,-0.188874,-0.371809,-0.630833,0.996437,0.990802,0.990954,0.993318,0.994266,0.994815,0.995289,0.996128,0.992136,0.996101,0.995855,0.998198,0.988293,0.95723,0.10569,0.90215,0.016753,0.846439,0.016844,0.865859,0.022767,0.825215,0.026065,0.064406,0.036329,0.000943,0.001847,0.000743,0.001335,0.001199,0.001508,0.001036,0.001351,0,1,0,0,0,0
446,'2025/02/21 22:39:35:100',2,0.622936,0.641952,0.657149,0.66977,0.592237,0.575642,0.558642,0.670633,0.524376,0.643094,0.586958,0.775756,0.406659,1.001914,0.347925,0.970444,0.340008,0.95736,0.3216,0.913119,0.334096,0.902267,0.350124,0.708235,0.473655,0.705289,0.48523,0.69016,0.468448,0.706645,0.464385,0.609203,0.488613,0.139102,0.071793,0.074923,0.078163,0.062108,0.060802,0.060507,0.106191,0.104238,0.210565,0.21137,0.521568,0.550508,0.734816,0.984153,0.399131,1.447545,0.289899,1.554533,0.247532,1.556139,0.313102,1.516382,1.498327,1.490411,2.342741,2.286525,3.065194,3.064422,3.172349,3.179477,3.23106,3.246723,-0.762686,-0.697721,-0.698478,-0.69848,-0.715381,-0.71672,-0.71682,-0.327311,-0.404653,-0.610977,-0.64334,-0.155709,-0.186317,-0.579543,-0.277812,-1.305887,-0.527783,-1.448897,-0.598796,-1.435614,-0.665173,-1.315793,-0.562568,0.040991,-0.041688,-0.03362,-0.569408,0.205695,-0.294612,0.205051,-0.282166,-0.234529,-0.663788,0.996625,0.991347,0.991481,0.99371,0.994599,0.995104,0.995546,0.996348,0.992552,0.996292,0.996054,0.998227,0.988398,0.953043,0.105496,0.892953,0.016405,0.834477,0.016534,0.855727,0.022363,0.812445,0.025555,0.063237,0.036197,0.000931,0.001878,0.000728,0.001324,0.001174,0.001497,0.001016,0.001343,0,1,0,0,0,0
447,'2025/02/21 22:39:35:116',2,0.622936,0.641952,0.657149,0.66977,0.592237,0.575642,0.558642,0.670633,0.524376,0.643094,0.586958,0.775756,0.406659,1.001914,0.347925,0.970444,0.340008,0.95736,0.3216,0.913119,0.334096,0.902267,0.350124,0.708235,0.473655,0.705289,0.48523,0.69016,0.468448,0.706645,0.464385,0.609203,0.488613,0.139102,0.071793,0.074923,0.078163,0.062108,0.060802,0.060507,0.106191,0.104238,0.210565,0.21137,0.521568,0.550508,0.734816,0.984153,0.399131,1.447545,0.289899,1.554533,0.247532,1.556139,0.313102,1.516382,1.498327,1.490411,2.342741,2.286525,3.065194,3.064422,3.172349,3.179477,3.23106,3.246723,-0.762686,-0.697721,-0.698478,-0.69848,-0.715381,-0.71672,-0.71682,-0.327311,-0.404653,-0.610977,-0.64334,-0.155709,-0.186317,-0.579543,-0.277812,-1.305887,-0.527783,-1.448897,-0.598796,-1.435614,-0.665173,-1.315793,-0.562568,0.040991,-0.041688,-0.03362,-0.569408,0.205695,-0.294612,0.205051,-0.282166,-0.234529,-0.663788,0.996625,0.991347,0.991481,0.99371,0.994599,0.995104,0.995546,0.996348,0.992552,0.996292,0.996054,0.998227,0.988398,0.953043,0.105496,0.892953,0.016405,0.834477,0.016534,0.855727,0.022363,0.812445,0.025555,0.063237,0.036197,0.000931,0.001878,0.000728,0.001324,0.001174,0.001497,0.001016,0.001343,0,1,0,0,0,0
448,'2025/02/21 22:39:35:133',2,0.626545,0.64607,0.660968,0.67293,0.595858,0.579249,0.562488,0.672496,0.529633,0.645373,0.590699,0.774794,0.408633,1.000897,0.347114,0.975704,0.338566,0.966483,0.318999,0.923222,0.331296,0.912984,0.347741,0.70659,0.474328,0.700867,0.48677,0.689907,0.470954,0.706195,0.466448,0.609459,0.491908,0.138554,0.071786,0.074954,0.078249,0.061514,0.059846,0.058969,0.106382,0.101291,0.210492,0.209744,0.522078,0.550404,0.735568,0.984183,0.397271,1.447526,0.257254,1.554255,0.213436,1.557541,0.277624,1.517581,1.497383,1.488853,2.332623,2.281649,3.053637,3.056082,3.16077,3.170131,3.211764,3.234652,-0.814742,-0.752644,-0.753281,-0.753282,-0.774018,-0.775361,-0.775894,-0.38521,-0.482525,-0.66531,-0.701974,-0.208751,-0.258494,-0.639883,-0.342302,-1.351493,-0.569142,-1.493527,-0.637341,-1.479485,-0.707462,-1.36227,-0.605007,0.041159,-0.041843,-0.043386,-0.565912,0.168071,-0.258798,0.163184,-0.244429,-0.291767,-0.649593,0.995926,0.989379,0.989537,0.992258,0.99348,0.994121,0.99469,0.995517,0.991208,0.995434,0.995224,0.997827,0.986318,0.947878,0.103098,0.873201,0.015802,0.808032,0.015914,0.831246,0.021511,0.784306,0.024524,0.064596,0.037753,0.000983,0.001947,0.000749,0.001329,0.001187,0.001501,0.001038,0.001342,0,1,0,0,0,0
449,'2025/02/21 22:39:35:149',2,0.626545,0.64607,0.660968,0.67293,0.595858,0.579249,0.562488,0.672496,0.529633,0.645373,0.590699,0.774794,0.408633,1.000897,0.347114,0.975704,0.338566,0.966483,0.318999,0.923222,0.331296,0.912984,0.347741,0.70659,0.474328,0.700867,0.48677,0.689907,0.470954,0.706195,0.466448,0.609459,0.491908,0.138554,0.071786,0.074954,0.078249,0.061514,0.059846,0.058969,0.106382,0.101291,0.210492,0.209744,0.522078,0.550404,0.735568,0.984183,0.397271,1.447526,0.257254,1.554255,0.213436,1.557541,0.277624,1.517581,1.497383,1.488853,2.332623,2.281649,3.053637,3.056082,3.16077,3.170131,3.211764,3.234652,-0.814742,-0.752644,-0.753281,-0.753282,-0.774018,-0.775361,-0.775894,-0.38521,-0.482525,-0.66531,-0.701974,-0.208751,-0.258494,-0.639883,-0.342302,-1.351493,-0.569142,-1.493527,-0.637341,-1.479485,-0.707462,-1.36227,-0.605007,0.041159,-0.041843,-0.043386,-0.565912,0.168071,-0.258798,0.163184,-0.244429,-0.291767,-0.649593,0.995926,0.989379,0.989537,0.992258,0.99348,0.994121,0.99469,0.995517,0.991208,0.995434,0.995224,0.997827,0.986318,0.947878,0.103098,0.873201,0.015802,0.808032,0.015914,0.831246,0.021511,0.784306,0.024524,0.064596,0.037753,0.000983,0.001947,0.000749,0.001329,0.001187,0.001501,0.001038,0.001342,0,1,0,0,0,0
450,'2025/02/21 22:39:35:166',2,0.626581,0.64624,0.661041,0.67322,0.596666,0.580496,0.564085,0.673891,0.530947,0.645998,0.590919,0.775812,0.410811,1.005887,0.34984,0.977761,0.339144,0.965557,0.319264,0.922408,0.330814,0.912838,0.347741,0.708141,0.478069,0.700907,0.49168,0.689712,0.47154,0.706019,0.466069,0.611494,0.495688,0.138552,0.072295,0.075674,0.079244,0.061767,0.060043,0.059056,0.108071,0.101232,0.210417,0.209767,0.523425,0.551116,0.742265,0.984209,0.395704,1.447435,0.256777,1.554264,0.217495,1.558281,0.27827,1.518153,1.498242,1.489509,2.332407,2.283166,3.058141,3.061058,3.165646,3.176272,3.220226,3.2409,-0.832227,-0.771619,-0.772243,-0.772244,-0.791707,-0.793029,-0.793655,-0.402019,-0.493508,-0.681488,-0.717267,-0.205864,-0.27024,-0.634294,-0.354697,-1.348164,-0.598472,-1.491696,-0.674049,-1.480556,-0.746024,-1.359852,-0.635001,0.045995,-0.046653,0.000546,-0.562096,0.194735,-0.266086,0.179948,-0.254813,-0.262954,-0.681642,0.994475,0.985446,0.985532,0.989369,0.991122,0.992033,0.992892,0.993724,0.988204,0.993982,0.993829,0.997388,0.984346,0.940183,0.101718,0.853884,0.015422,0.784459,0.015542,0.809457,0.020994,0.75859,0.023816,0.066465,0.039855,0.00099,0.001983,0.000754,0.001342,0.001184,0.001493,0.001044,0.001347,0,1,0,0,0,0
451,'2025/02/21 22:39:35:181',2,0.626581,0.64624,0.661041,0.67322,0.596666,0.580496,0.564085,0.673891,0.530947,0.645998,0.590919,0.775812,0.410811,1.005887,0.34984,0.977761,0.339144,0.965557,0.319264,0.922408,0.330814,0.912838,0.347741,0.708141,0.478069,0.700907,0.49168,0.689712,0.47154,0.706019,0.466069,0.611494,0.495688,0.138552,0.072295,0.075674,0.079244,0.061767,0.060043,0.059056,0.108071,0.101232,0.210417,0.209767,0.523425,0.551116,0.742265,0.984209,0.395704,1.447435,0.256777,1.554264,0.217495,1.558281,0.27827,1.518153,1.498242,1.489509,2.332407,2.283166,3.058141,3.061058,3.165646,3.176272,3.220226,3.2409,-0.832227,-0.771619,-0.772243,-0.772244,-0.791707,-0.793029,-0.793655,-0.402019,-0.493508,-0.681488,-0.717267,-0.205864,-0.27024,-0.634294,-0.354697,-1.348164,-0.598472,-1.491696,-0.674049,-1.480556,-0.746024,-1.359852,-0.635001,0.045995,-0.046653,0.000546,-0.562096,0.194735,-0.266086,0.179948,-0.254813,-0.262954,-0.681642,0.994475,0.985446,0.985532,0.989369,0.991122,0.992033,0.992892,0.993724,0.988204,0.993982,0.993829,0.997388,0.984346,0.940183,0.101718,0.853884,0.015422,0.784459,0.015542,0.809457,0.020994,0.75859,0.023816,0.066465,0.039855,0.00099,0.001983,0.000754,0.001342,0.001184,0.001493,0.001044,0.001347,0,1,0,0,0,0
452,'2025/02/21 22:39:35:199',2,0.628168,0.649292,0.664333,0.67675,0.599402,0.582555,0.566105,0.678458,0.532906,0.6483,0.592482,0.779053,0.410126,1.00593,0.348892,0.983525,0.327557,0.970323,0.30277,0.928635,0.31337,0.917753,0.332801,0.708397,0.477616,0.700933,0.491071,0.689013,0.471451,0.704836,0.465909,0.610981,0.494832,0.138638,0.072335,0.075676,0.079176,0.061764,0.059867,0.058277,0.107675,0.098759,0.210284,0.209705,0.525143,0.547415,0.748113,0.980155,0.394539,1.432995,0.250231,1.536471,0.21001,1.541234,0.271678,1.50278,1.498257,1.488973,2.333506,2.283069,3.060447,3.064242,3.167097,3.179911,3.226157,3.245475,-0.764392,-0.705034,-0.70565,-0.705651,-0.72393,-0.725269,-0.725961,-0.34309,-0.427349,-0.616021,-0.649896,-0.16654,-0.218076,-0.631189,-0.323398,-1.383975,-0.593405,-1.537207,-0.669288,-1.528515,-0.74383,-1.399144,-0.631819,0.04592,-0.046588,-0.036091,-0.558482,0.135228,-0.287177,0.124899,-0.278999,-0.333955,-0.703237,0.99314,0.981688,0.981918,0.986542,0.989,0.990283,0.99134,0.992123,0.986143,0.992736,0.992729,0.996805,0.982701,0.929429,0.101389,0.832255,0.015336,0.760345,0.015524,0.787701,0.020979,0.734221,0.02365,0.065861,0.04049,0.000987,0.001974,0.000736,0.001297,0.00115,0.001436,0.001024,0.001305,0,1,0,0,0,0
453,'2025/02/21 22:39:35:216',2,0.628519,0.649652,0.664564,0.676982,0.599413,0.582478,0.566042,0.678741,0.533036,0.64882,0.592532,0.779161,0.410331,1.004571,0.348707,0.982534,0.323543,0.971372,0.296465,0.930605,0.306786,0.91682,0.326922,0.708198,0.477569,0.700963,0.489114,0.68865,0.468663,0.704749,0.464081,0.60874,0.486305,0.138617,0.072341,0.075712,0.079183,0.061721,0.059851,0.058275,0.107535,0.098805,0.210292,0.209609,0.525162,0.546581,0.744748,0.978595,0.374462,1.433277,0.241949,1.537714,0.199639,1.542464,0.258438,1.503802,1.49748,1.484845,2.337171,2.283635,3.061524,3.065581,3.16763,3.181175,3.228754,3.247291,-0.76478,-0.705739,-0.70638,-0.70638,-0.725378,-0.726662,-0.727286,-0.342819,-0.426829,-0.616337,-0.650994,-0.170557,-0.216173,-0.667999,-0.317008,-1.444922,-0.568296,-1.601147,-0.639183,-1.58717,-0.715865,-1.458605,-0.607467,0.043256,-0.04392,-0.043938,-0.587361,0.17285,-0.284243,0.168077,-0.271264,-0.283606,-0.682834,0.993045,0.981493,0.98172,0.986315,0.988935,0.990222,0.991286,0.991973,0.986139,0.992492,0.992547,0.99663,0.98239,0.92542,0.100835,0.818574,0.015145,0.742263,0.015274,0.771418,0.020639,0.716282,0.023315,0.065519,0.041228,0.000976,0.002001,0.000724,0.001286,0.001122,0.001427,0.001002,0.00129,0,1,0,0,0,0
454,'2025/02/21 22:39:35:231',2,0.628519,0.649652,0.664564,0.676982,0.599413,0.582478,0.566042,0.678741,0.533036,0.64882,0.592532,0.779161,0.410331,1.004571,0.348707,0.982534,0.323543,0.971372,0.296465,0.930605,0.306786,0.91682,0.326922,0.708198,0.477569,0.700963,0.489114,0.68865,0.468663,0.704749,0.464081,0.60874,0.486305,0.138617,0.072341,0.075712,0.079183,0.061721,0.059851,0.058275,0.107535,0.098805,0.210292,0.209609,0.525162,0.546581,0.744748,0.978595,0.374462,1.433277,0.241949,1.537714,0.199639,1.542464,0.258438,1.503802,1.49748,1.484845,2.337171,2.283635,3.061524,3.065581,3.16763,3.181175,3.228754,3.247291,-0.76478,-0.705739,-0.70638,-0.70638,-0.725378,-0.726662,-0.727286,-0.342819,-0.426829,-0.616337,-0.650994,-0.170557,-0.216173,-0.667999,-0.317008,-1.444922,-0.568296,-1.601147,-0.639183,-1.58717,-0.715865,-1.458605,-0.607467,0.043256,-0.04392,-0.043938,-0.587361,0.17285,-0.284243,0.168077,-0.271264,-0.283606,-0.682834,0.993045,0.981493,0.98172,0.986315,0.988935,0.990222,0.991286,0.991973,0.986139,0.992492,0.992547,0.99663,0.98239,0.92542,0.100835,0.818574,0.015145,0.742263,0.015274,0.771418,0.020639,0.716282,0.023315,0.065519,0.041228,0.000976,0.002001,0.000724,0.001286,0.001122,0.001427,0.001002,0.00129,0,1,0,0,0,0
455,'2025/02/21 22:39:35:249',2,0.628519,0.649652,0.664564,0.676982,0.599413,0.582478,0.566042,0.678741,0.533036,0.64882,0.592532,0.779161,0.410331,1.004571,0.348707,0.982534,0.323543,0.971372,0.296465,0.930605,0.306786,0.91682,0.326922,0.708198,0.477569,0.700963,0.489114,0.68865,0.468663,0.704749,0.464081,0.60874,0.486305,0.138617,0.072341,0.075712,0.079183,0.061721,0.059851,0.058275,0.107535,0.098805,0.210292,0.209609,0.525162,0.546581,0.744748,0.978595,0.374462,1.433277,0.241949,1.537714,0.199639,1.542464,0.258438,1.503802,1.49748,1.484845,2.337171,2.283635,3.061524,3.065581,3.16763,3.181175,3.228754,3.247291,-0.76478,-0.705739,-0.70638,-0.70638,-0.725378,-0.726662,-0.727286,-0.342819,-0.426829,-0.616337,-0.650994,-0.170557,-0.216173,-0.667999,-0.317008,-1.444922,-0.568296,-1.601147,-0.639183,-1.58717,-0.715865,-1.458605,-0.607467,0.043256,-0.04392,-0.043938,-0.587361,0.17285,-0.284243,0.168077,-0.271264,-0.283606,-0.682834,0.993045,0.981493,0.98172,0.986315,0.988935,0.990222,0.991286,0.991973,0.986139,0.992492,0.992547,0.99663,0.98239,0.92542,0.100835,0.818574,0.015145,0.742263,0.015274,0.771418,0.020639,0.716282,0.023315,0.065519,0.041228,0.000976,0.002001,0.000724,0.001286,0.001122,0.001427,0.001002,0.00129,0,1,0,0,0,0
456,'2025/02/21 22:39:35:267',2,0.631634,0.654015,0.669515,0.682217,0.602701,0.585747,0.568757,0.685063,0.534093,0.651519,0.594084,0.780553,0.410098,1.005179,0.348075,0.981501,0.29976,0.970106,0.262473,0.928533,0.273833,0.915834,0.298369,0.700529,0.468686,0.69359,0.469896,0.671962,0.447544,0.69098,0.444646,0.578645,0.449102,0.138405,0.071959,0.075514,0.07901,0.059607,0.057099,0.055053,0.106915,0.095753,0.210459,0.20923,0.525237,0.542969,0.744968,0.968558,0.343497,1.413124,0.194255,1.514565,0.172892,1.527502,0.221609,1.492865,1.494869,1.473569,2.341977,2.284342,3.062067,3.061707,3.170417,3.176032,3.235144,3.24735,-0.750705,-0.690179,-0.690813,-0.690813,-0.706296,-0.707587,-0.707722,-0.340233,-0.413512,-0.607928,-0.638833,-0.225566,-0.195493,-0.752395,-0.328972,-1.440657,-0.60328,-1.587497,-0.663762,-1.56588,-0.734075,-1.447024,-0.641527,0.014156,-0.014909,-0.079031,-0.435466,0.113818,-0.060809,0.10953,-0.037885,-0.308199,-0.379741,0.993446,0.982667,0.982871,0.98718,0.98962,0.9908,0.991791,0.992513,0.986954,0.992918,0.992957,0.996835,0.98331,0.926472,0.097744,0.819652,0.015375,0.73934,0.015597,0.76889,0.021103,0.713322,0.023881,0.062879,0.039529,0.000921,0.001855,0.000695,0.001212,0.001088,0.001368,0.000964,0.001223,0,1,0,0,0,0
457,'2025/02/21 22:39:35:283',2,0.632036,0.655553,0.670848,0.683696,0.603314,0.585995,0.568806,0.686563,0.533745,0.651639,0.593924,0.782552,0.409959,1.003294,0.347805,0.981565,0.297214,0.975339,0.260652,0.930997,0.272522,0.918656,0.296909,0.700522,0.467205,0.692353,0.461341,0.661107,0.425774,0.676227,0.422104,0.572807,0.419325,0.13834,0.071947,0.075561,0.079101,0.057887,0.054848,0.052369,0.106894,0.092183,0.210867,0.208879,0.528045,0.543085,0.745166,0.967995,0.343084,1.413664,0.197095,1.516399,0.171315,1.528688,0.225338,1.49307,1.501144,1.47528,2.366761,2.286229,3.079921,3.058871,3.185477,3.173527,3.251525,3.245403,-0.828319,-0.774212,-0.774839,-0.774839,-0.785475,-0.786784,-0.786706,-0.44153,-0.493444,-0.692047,-0.715504,-0.329224,-0.273499,-0.821688,-0.421937,-1.4805,-0.714133,-1.626115,-0.786305,-1.604846,-0.859437,-1.487498,-0.754276,0.009305,-0.010067,-0.092499,-0.40175,0.142472,0.084966,0.141504,0.120226,-0.283069,-0.210454,0.993796,0.983734,0.983869,0.987919,0.990302,0.991394,0.99233,0.992967,0.987826,0.993234,0.993317,0.996941,0.984212,0.914434,0.095246,0.789645,0.015615,0.708918,0.015995,0.740977,0.021767,0.68402,0.024458,0.059706,0.03775,0.000863,0.00171,0.000664,0.001138,0.00106,0.00131,0.000925,0.001155,0,1,0,0,0,0
458,'2025/02/21 22:39:35:299',2,0.632036,0.655553,0.670848,0.683696,0.603314,0.585995,0.568806,0.686563,0.533745,0.651639,0.593924,0.782552,0.409959,1.003294,0.347805,0.981565,0.297214,0.975339,0.260652,0.930997,0.272522,0.918656,0.296909,0.700522,0.467205,0.692353,0.461341,0.661107,0.425774,0.676227,0.422104,0.572807,0.419325,0.13834,0.071947,0.075561,0.079101,0.057887,0.054848,0.052369,0.106894,0.092183,0.210867,0.208879,0.528045,0.543085,0.745166,0.967995,0.343084,1.413664,0.197095,1.516399,0.171315,1.528688,0.225338,1.49307,1.501144,1.47528,2.366761,2.286229,3.079921,3.058871,3.185477,3.173527,3.251525,3.245403,-0.828319,-0.774212,-0.774839,-0.774839,-0.785475,-0.786784,-0.786706,-0.44153,-0.493444,-0.692047,-0.715504,-0.329224,-0.273499,-0.821688,-0.421937,-1.4805,-0.714133,-1.626115,-0.786305,-1.604846,-0.859437,-1.487498,-0.754276,0.009305,-0.010067,-0.092499,-0.40175,0.142472,0.084966,0.141504,0.120226,-0.283069,-0.210454,0.993796,0.983734,0.983869,0.987919,0.990302,0.991394,0.99233,0.992967,0.987826,0.993234,0.993317,0.996941,0.984212,0.914434,0.095246,0.789645,0.015615,0.708918,0.015995,0.740977,0.021767,0.68402,0.024458,0.059706,0.03775,0.000863,0.00171,0.000664,0.001138,0.00106,0.00131,0.000925,0.001155,0,1,0,0,0,0
